first_name,last_name,phone,region,registration_date,opt_out,source,email_raw,email_valid,source_priority,email,sources,source_count
François,Díaz,+81312345678,APAC,2020-06-05,False,website,customer504@gmail.com,True,2,customer504@gmail.com,website,1.0
André,Williams,,APAC,2020-05-30,True,website,customer708@gmail.com,True,2,customer708@gmail.com,"website,erp",2.0
Jane,Martínez,+81312345678,APAC,2020-05-30,False,website,customer732@gmail.com,True,2,customer732@gmail.com,website,1.0
Sam,Garcia,+442079460958,EU,2020-05-30,False,website,customer748@yahoo.com,True,2,customer748@yahoo.com,"website,erp",2.0
Sam,Brown,+81312345678,US,2020-05-29,False,website,customer400@yahoo.com,True,2,customer400@yahoo.com,website,1.0
John,Jones,+442079460958,US,2020-05-29,False,website,customer192@gmail.com,True,2,customer192@gmail.com,website,1.0
Sarah,Garcia,+15551234567,APAC,2020-05-29,True,website,customer104@company.com,True,2,customer104@company.com,"website,erp",2.0
Jane,Smith,+81312345678,APAC,2020-05-29,False,website,customer40@yahoo.com,True,2,customer40@yahoo.com,website,1.0
Sarah,Johnson,5551234567,APAC,2020-05-29,False,website,customer714@gmail.com,True,2,customer714@gmail.com,"website,erp",2.0
François,Brown,02079460958,US,2020-05-29,False,website,customer314@company.com,True,2,customer314@company.com,website,1.0
Alex,Johnson,5551234567,EU,2020-05-28,False,website,customer265@yahoo.com,True,2,customer265@yahoo.com,"website,erp",2.0
Léa,González,+15551234567,,2020-05-28,False,website,customer57@gmail.com,True,2,customer57@gmail.com,website,1.0
Sam,Johnson,+15551234567,EU,2020-05-28,False,website,customer768@gmail.com,True,2,customer768@gmail.com,website,1.0
Alex,López,5551234567,EU,2020-05-27,False,website,customer323@company.com,True,2,customer323@company.com,website,1.0
François,López,+442079460958,EU,2020-05-26,True,website,customer684@gmail.com,True,2,customer684@gmail.com,website,1.0
Müller,Williams,+81312345678,EU,2020-05-26,False,website,customer16@yahoo.com,True,2,customer16@yahoo.com,website,1.0
Léa,Johnson,+15551234567,APAC,2020-05-31,False,website,customer255@gmail.com,True,2,customer255@gmail.com,website,1.0
Alex,Brown,02079460958,US,2020-05-31,False,website,customer650@company.com,True,2,customer650@company.com,"website,erp",2.0
Müller,Jones,+15551234567,EU,2020-05-31,False,website,customer660@gmail.com,True,2,customer660@gmail.com,website,1.0
Maria,Johnson,+81312345678,APAC,2020-06-05,False,website,customer493@yahoo.com,True,2,customer493@yahoo.com,website,1.0
Léa,Martínez,+15551234567,APAC,2020-06-04,False,website,customer367@yahoo.com,True,2,customer367@yahoo.com,"website,erp",2.0
Alex,Wang,5551234567,EU,2020-06-04,True,website,customer552@gmail.com,True,2,customer552@gmail.com,website,1.0
John,Brown,+442079460958,EU,2020-06-04,False,website,customer220@yahoo.com,True,2,customer220@yahoo.com,"website,erp",2.0
Sarah,Díaz,+81312345678,US,2020-06-03,True,website,customer108@gmail.com,True,2,customer108@gmail.com,website,1.0
Sam,González,+81312345678,US,2020-06-03,False,website,customer398@company.com,True,2,customer398@company.com,website,1.0
Jane,López,5551234567,APAC,2020-06-05,True,website,customer474@gmail.com,True,2,customer474@gmail.com,website,1.0
Sarah,Kim,,APAC,2020-06-03,True,website,customer790@yahoo.com,True,2,customer790@yahoo.com,"website,erp",2.0
Alex,Wang,5551234567,US,2020-06-02,True,website,customer551@company.com,True,2,customer551@company.com,website,1.0
Pat,Johnson,+442079460958,EU,2020-06-01,True,website,customer302@company.com,True,2,customer302@company.com,"website,erp",2.0
John,Wang,+15551234567,APAC,2020-06-01,True,website,customer198@gmail.com,True,2,customer198@gmail.com,website,1.0
Alex,Kim,+442079460958,US,2020-05-31,False,website,customer281@company.com,True,2,customer281@company.com,"website,erp",2.0
John,Jones,+81312345678,US,2020-05-31,False,website,customer587@company.com,True,2,customer587@company.com,website,1.0
Mike,Martínez,+442079460958,EU,2020-06-02,False,website,customer131@company.com,True,2,customer131@company.com,"website,erp",2.0
José,Garcia,5551234567,EU,2020-05-05,False,website,customer735@gmail.com,True,2,customer735@gmail.com,"website,erp",2.0
Léa,López,02079460958,EU,2020-05-25,False,website,customer610@yahoo.com,True,2,customer610@yahoo.com,website,1.0
Müller,Smith,+81312345678,EU,2020-05-04,False,website,customer737@company.com,True,2,customer737@company.com,website,1.0
François,Martínez,02079460958,EU,2020-02-12,False,website,customer384@gmail.com,True,2,customer384@gmail.com,website,1.0
André,Martínez,,APAC,2020-02-11,False,website,customer299@company.com,True,2,customer299@company.com,website,1.0
Léa,Garcia,,US,2020-02-11,True,website,customer382@yahoo.com,True,2,customer382@yahoo.com,website,1.0
Pat,Brown,+81312345678,US,2020-02-11,True,website,customer340@yahoo.com,True,2,customer340@yahoo.com,"website,erp",2.0
Chris,Jones,5551234567,EU,2020-02-10,False,website,customer761@company.com,True,2,customer761@company.com,"website,erp",2.0
Chris,Johnson,+15551234567,US,2020-02-10,False,website,customer562@yahoo.com,True,2,customer562@yahoo.com,"website,erp",2.0
Alex,Díaz,,EU,2020-02-10,False,website,customer415@yahoo.com,True,2,customer415@yahoo.com,website,1.0
Sam,González,5551234567,EU,2020-02-09,False,website,customer553@yahoo.com,True,2,customer553@yahoo.com,website,1.0
José,González,+442079460958,EU,2020-02-09,False,website,customer364@yahoo.com,True,2,customer364@yahoo.com,website,1.0
Müller,Garcia,5551234567,US,2020-02-13,True,website,customer110@company.com,True,2,customer110@company.com,website,1.0
O'Brien,Smith,+81312345678,APAC,2020-02-16,False,website,customer658@yahoo.com,True,2,customer658@yahoo.com,website,1.0
Alex,López,+81312345678,EU,2020-02-15,True,website,customer283@yahoo.com,True,2,customer283@yahoo.com,website,1.0
Alex,González,02079460958,US,2020-02-14,True,website,customer213@gmail.com,True,2,customer213@gmail.com,website,1.0
John,Kim,+15551234567,APAC,2020-02-13,False,website,customer434@company.com,True,2,customer434@company.com,"website,erp",2.0
Sarah,Brown,,US,2020-02-16,False,website,customer63@gmail.com,True,2,customer63@gmail.com,website,1.0
José,Kim,02079460958,US,2020-02-09,False,website,customer304@yahoo.com,True,2,customer304@yahoo.com,website,1.0
André,Brown,,EU,2020-02-03,False,website,customer447@gmail.com,True,2,customer447@gmail.com,website,1.0
Maria,Kim,5551234567,APAC,2020-02-03,False,website,customer362@company.com,True,2,customer362@company.com,website,1.0
Sarah,López,+15551234567,US,2020-02-02,False,website,customer665@company.com,True,2,customer665@company.com,website,1.0
O'Brien,Brown,+15551234567,APAC,2020-02-02,True,website,customer771@gmail.com,True,2,customer771@gmail.com,website,1.0
Jane,Brown,+81312345678,EU,2020-02-02,True,website,customer578@company.com,True,2,customer578@company.com,website,1.0
José,López,+442079460958,EU,2020-02-02,False,website,customer442@yahoo.com,True,2,customer442@yahoo.com,website,1.0
Léa,Smith,5551234567,US,2020-02-01,True,website,customer343@yahoo.com,True,2,customer343@yahoo.com,website,1.0
O'Brien,Jones,5551234567,APAC,2020-02-01,False,website,customer433@yahoo.com,True,2,customer433@yahoo.com,website,1.0
Jane,Williams,+81312345678,US,2020-02-04,True,website,customer484@yahoo.com,True,2,customer484@yahoo.com,website,1.0
John,González,5551234567,APAC,2020-02-05,False,website,customer548@company.com,True,2,customer548@company.com,website,1.0
O'Brien,Williams,+15551234567,,2020-02-08,False,website,customer68@company.com,True,2,customer68@company.com,"website,erp",2.0
André,López,+15551234567,APAC,2020-02-08,True,website,customer67@yahoo.com,True,2,customer67@yahoo.com,"website,erp",2.0
Chris,Jones,02079460958,US,2020-02-07,True,website,customer499@yahoo.com,True,2,customer499@yahoo.com,website,1.0
Chris,Martínez,5551234567,US,2020-02-07,False,website,customer637@yahoo.com,True,2,customer637@yahoo.com,"website,erp",2.0
Léa,Brown,5551234567,US,2020-02-07,False,website,customer430@yahoo.com,True,2,customer430@yahoo.com,website,1.0
Sam,López,5551234567,US,2020-02-08,False,website,customer488@company.com,True,2,customer488@company.com,"website,erp",2.0
Mike,Wang,,EU,2020-02-06,False,website,customer368@company.com,True,2,customer368@company.com,website,1.0
Sam,Williams,+81312345678,EU,2020-02-06,True,website,customer200@company.com,True,2,customer200@company.com,website,1.0
Pat,Jones,5551234567,EU,2020-02-06,False,website,customer785@company.com,True,2,customer785@company.com,"website,erp",2.0
Maria,Jones,+442079460958,US,2020-02-06,False,website,customer707@company.com,True,2,customer707@company.com,website,1.0
Maria,Kim,5551234567,APAC,2020-02-05,False,website,customer34@yahoo.com,True,2,customer34@yahoo.com,website,1.0
André,López,,APAC,2020-02-05,False,website,customer123@gmail.com,True,2,customer123@gmail.com,website,1.0
Mike,Wang,5551234567,US,2020-02-17,True,website,customer266@company.com,True,2,customer266@company.com,website,1.0
O'Brien,Smith,02079460958,US,2020-02-28,True,website,customer725@company.com,True,2,customer725@company.com,website,1.0
Mike,López,,US,2020-02-27,False,website,customer479@company.com,True,2,customer479@company.com,website,1.0
André,Kim,5551234567,US,2020-02-27,False,website,customer719@company.com,True,2,customer719@company.com,website,1.0
Sam,Wang,5551234567,EU,2020-02-27,False,website,customer286@yahoo.com,True,2,customer286@yahoo.com,website,1.0
Maria,Martínez,+81312345678,APAC,2020-02-26,True,website,customer12@gmail.com,True,2,customer12@gmail.com,website,1.0
Alex,Garcia,,APAC,2020-02-26,False,website,customer322@yahoo.com,True,2,customer322@yahoo.com,website,1.0
Mike,Williams,5551234567,APAC,2020-02-26,False,website,customer574@yahoo.com,True,2,customer574@yahoo.com,website,1.0
Mike,Garcia,,EU,2020-02-28,False,website,customer682@yahoo.com,True,2,customer682@yahoo.com,website,1.0
Maria,Garcia,+15551234567,EU,2020-02-28,False,website,customer125@company.com,True,2,customer125@company.com,website,1.0
Müller,Johnson,5551234567,US,2020-03-02,False,website,customer487@yahoo.com,True,2,customer487@yahoo.com,website,1.0
Mike,Jones,,EU,2020-03-02,False,website,customer112@yahoo.com,True,2,customer112@yahoo.com,website,1.0
José,Williams,5551234567,US,2020-03-02,False,website,customer793@yahoo.com,True,2,customer793@yahoo.com,"website,erp",2.0
John,González,,EU,2020-03-02,False,website,customer263@company.com,True,2,customer263@company.com,website,1.0
Mike,Williams,,EU,2020-03-02,False,website,customer369@gmail.com,True,2,customer369@gmail.com,website,1.0
François,Kim,+442079460958,APAC,2020-02-29,False,website,customer193@yahoo.com,True,2,customer193@yahoo.com,website,1.0
Sam,Kim,5551234567,EU,2020-02-20,False,website,customer303@gmail.com,True,2,customer303@gmail.com,"website,erp",2.0
O'Brien,González,+15551234567,APAC,2020-02-19,False,website,customer528@gmail.com,True,2,customer528@gmail.com,"website,erp",2.0
Mike,Brown,,,2020-02-19,False,website,customer523@yahoo.com,True,2,customer523@yahoo.com,website,1.0
Müller,Garcia,+442079460958,APAC,2020-02-18,False,website,customer183@gmail.com,True,2,customer183@gmail.com,"website,erp",2.0
Léa,Johnson,5551234567,EU,2020-02-17,False,website,customer558@gmail.com,True,2,customer558@gmail.com,website,1.0
Maria,López,5551234567,EU,2020-02-20,False,website,customer694@yahoo.com,True,2,customer694@yahoo.com,"website,erp",2.0
Maria,Garcia,02079460958,EU,2020-02-21,False,website,customer215@company.com,True,2,customer215@company.com,website,1.0
Léa,Kim,02079460958,US,2020-02-21,True,website,customer416@company.com,True,2,customer416@company.com,website,1.0
José,Martínez,+81312345678,US,2020-02-21,False,website,customer101@company.com,True,2,customer101@company.com,website,1.0
O'Brien,Williams,+442079460958,US,2020-02-21,True,website,customer227@company.com,True,2,customer227@company.com,website,1.0
John,González,5551234567,US,2020-02-22,True,website,customer703@yahoo.com,True,2,customer703@yahoo.com,"website,erp",2.0
Jane,Jones,5551234567,APAC,2020-01-11,True,website,customer173@company.com,True,2,customer173@company.com,website,1.0
André,López,,US,2020-01-11,False,website,customer152@company.com,True,2,customer152@company.com,website,1.0
André,Martínez,+442079460958,EU,2020-01-09,False,website,customer267@gmail.com,True,2,customer267@gmail.com,"website,erp",2.0
François,Johnson,5551234567,US,2020-01-15,False,website,customer769@yahoo.com,True,2,customer769@yahoo.com,website,1.0
Pat,Brown,5551234567,EU,2020-01-15,False,website,customer377@company.com,True,2,customer377@company.com,"website,erp",2.0
Maria,Williams,+442079460958,EU,2020-01-04,False,website,customer756@gmail.com,True,2,customer756@gmail.com,website,1.0
Mike,Garcia,+15551234567,EU,2020-01-03,True,website,customer554@company.com,True,2,customer554@company.com,website,1.0
José,González,+81312345678,EU,2020-01-03,False,website,customer135@gmail.com,True,2,customer135@gmail.com,website,1.0
Sarah,Johnson,,EU,2020-01-03,False,website,customer189@gmail.com,True,2,customer189@gmail.com,website,1.0
André,Martínez,02079460958,APAC,2020-01-01,True,website,customer290@company.com,True,2,customer290@company.com,website,1.0
Mike,Kim,5551234567,EU,2020-01-01,False,website,customer423@gmail.com,True,2,customer423@gmail.com,"website,erp",2.0
Pat,Williams,5551234567,US,2020-01-04,False,website,customer617@company.com,True,2,customer617@company.com,"website,erp",2.0
Mike,Johnson,+81312345678,APAC,2020-01-08,False,website,customer126@gmail.com,True,2,customer126@gmail.com,website,1.0
Alex,Garcia,+442079460958,APAC,2020-01-07,False,website,customer396@gmail.com,True,2,customer396@gmail.com,website,1.0
Jane,Williams,02079460958,EU,2020-01-05,True,website,customer232@yahoo.com,True,2,customer232@yahoo.com,website,1.0
Chris,Brown,+442079460958,EU,2020-01-06,False,website,customer182@company.com,True,2,customer182@company.com,website,1.0
José,Díaz,+15551234567,US,2020-01-26,True,website,customer611@company.com,True,2,customer611@company.com,website,1.0
François,Garcia,+81312345678,US,2020-01-26,False,website,customer117@gmail.com,True,2,customer117@gmail.com,website,1.0
John,Brown,5551234567,US,2020-01-25,False,website,customer62@company.com,True,2,customer62@company.com,website,1.0
Chris,Garcia,5551234567,US,2020-01-25,False,website,customer171@gmail.com,True,2,customer171@gmail.com,website,1.0
Maria,Brown,+15551234567,APAC,2020-01-24,False,website,customer799@yahoo.com,True,2,customer799@yahoo.com,website,1.0
Pat,Wang,,US,2020-01-27,False,website,customer6@gmail.com,True,2,customer6@gmail.com,website,1.0
Sarah,Brown,+15551234567,EU,2020-01-28,False,website,customer195@gmail.com,True,2,customer195@gmail.com,"website,erp",2.0
Sarah,Brown,+15551234567,US,2020-01-28,True,website,customer567@gmail.com,True,2,customer567@gmail.com,website,1.0
Sam,Garcia,5551234567,US,2020-01-31,False,website,customer687@gmail.com,True,2,customer687@gmail.com,"website,erp",2.0
Pat,Martínez,02079460958,US,2020-01-30,False,website,customer575@company.com,True,2,customer575@company.com,website,1.0
Chris,Garcia,,EU,2020-01-24,False,website,customer363@gmail.com,True,2,customer363@gmail.com,website,1.0
Alex,Wang,+442079460958,US,2020-01-29,False,website,customer418@yahoo.com,True,2,customer418@yahoo.com,"website,erp",2.0
Chris,Johnson,,,2020-01-29,False,website,customer668@company.com,True,2,customer668@company.com,website,1.0
Maria,Kim,,EU,2020-01-28,False,website,customer147@gmail.com,True,2,customer147@gmail.com,website,1.0
André,Kim,5551234567,US,2020-01-24,True,website,customer187@yahoo.com,True,2,customer187@yahoo.com,website,1.0
O'Brien,Brown,5551234567,US,2020-01-24,False,website,customer633@gmail.com,True,2,customer633@gmail.com,website,1.0
John,González,5551234567,US,2020-01-19,False,website,customer80@company.com,True,2,customer80@company.com,website,1.0
Pat,González,02079460958,US,2020-01-19,True,website,customer257@company.com,True,2,customer257@company.com,"website,erp",2.0
Maria,Smith,5551234567,EU,2020-01-19,False,website,customer295@yahoo.com,True,2,customer295@yahoo.com,website,1.0
Müller,Martínez,5551234567,US,2020-01-17,True,website,customer712@yahoo.com,True,2,customer712@yahoo.com,website,1.0
Chris,Williams,5551234567,EU,2020-01-23,False,website,customer428@company.com,True,2,customer428@company.com,website,1.0
Léa,Williams,5551234567,APAC,2020-01-22,False,website,customer795@gmail.com,True,2,customer795@gmail.com,website,1.0
Maria,Kim,5551234567,US,2020-01-21,False,website,customer407@company.com,True,2,customer407@company.com,website,1.0
François,Díaz,+15551234567,US,2020-04-14,False,website,customer118@yahoo.com,True,2,customer118@yahoo.com,website,1.0
François,Smith,+81312345678,EU,2020-04-13,False,website,customer181@yahoo.com,True,2,customer181@yahoo.com,"website,erp",2.0
Müller,Williams,,US,2020-04-13,False,website,customer779@company.com,True,2,customer779@company.com,website,1.0
Sam,López,5551234567,US,2020-04-12,True,website,customer137@company.com,True,2,customer137@company.com,website,1.0
José,Jones,+81312345678,EU,2020-04-11,False,website,customer397@yahoo.com,True,2,customer397@yahoo.com,"website,erp",2.0
Maria,González,5551234567,APAC,2020-04-18,False,website,customer518@company.com,True,2,customer518@company.com,website,1.0
O'Brien,Johnson,+15551234567,APAC,2020-04-17,False,website,customer133@yahoo.com,True,2,customer133@yahoo.com,"website,erp",2.0
Chris,Williams,5551234567,EU,2020-04-17,False,website,customer744@gmail.com,True,2,customer744@gmail.com,website,1.0
Maria,Smith,02079460958,APAC,2020-04-11,False,website,customer791@company.com,True,2,customer791@company.com,website,1.0
Alex,Jones,5551234567,EU,2020-04-06,True,website,customer262@yahoo.com,True,2,customer262@yahoo.com,website,1.0
Chris,Wang,02079460958,US,2020-04-05,False,website,customer99@gmail.com,True,2,customer99@gmail.com,website,1.0
Maria,Kim,02079460958,EU,2020-04-05,True,website,customer458@company.com,True,2,customer458@company.com,"website,erp",2.0
John,Wang,02079460958,EU,2020-04-04,False,website,customer527@company.com,True,2,customer527@company.com,"website,erp",2.0
Chris,Kim,,,2020-04-07,False,website,customer148@yahoo.com,True,2,customer148@yahoo.com,website,1.0
François,Garcia,+15551234567,EU,2020-04-11,False,website,customer676@yahoo.com,True,2,customer676@yahoo.com,website,1.0
Pat,Martínez,+442079460958,EU,2020-04-11,False,website,customer524@company.com,True,2,customer524@company.com,website,1.0
Mike,Brown,+15551234567,US,2020-04-10,False,website,customer585@gmail.com,True,2,customer585@gmail.com,"website,erp",2.0
Maria,Martínez,5551234567,US,2020-04-10,False,website,customer52@yahoo.com,True,2,customer52@yahoo.com,website,1.0
Léa,Díaz,5551234567,US,2020-04-09,False,website,customer53@company.com,True,2,customer53@company.com,website,1.0
Mike,Martínez,+442079460958,US,2020-04-09,False,website,customer312@gmail.com,True,2,customer312@gmail.com,"website,erp",2.0
Sarah,Williams,+81312345678,US,2020-04-09,True,website,customer226@yahoo.com,True,2,customer226@yahoo.com,"website,erp",2.0
Müller,Wang,5551234567,,2020-04-08,False,website,customer355@yahoo.com,True,2,customer355@yahoo.com,website,1.0
André,Brown,+442079460958,US,2020-04-19,False,website,customer11@company.com,True,2,customer11@company.com,"website,erp",2.0
Müller,Martínez,+442079460958,EU,2020-04-29,False,website,customer460@yahoo.com,True,2,customer460@yahoo.com,website,1.0
O'Brien,Wang,+15551234567,EU,2020-04-29,False,website,customer506@company.com,True,2,customer506@company.com,website,1.0
John,Jones,5551234567,US,2020-04-28,False,website,customer25@yahoo.com,True,2,customer25@yahoo.com,"website,erp",2.0
John,Wang,02079460958,US,2020-04-30,False,website,customer490@yahoo.com,True,2,customer490@yahoo.com,website,1.0
François,Johnson,5551234567,APAC,2020-05-01,False,website,customer563@company.com,True,2,customer563@company.com,website,1.0
Chris,Smith,5551234567,US,2020-05-03,False,website,customer360@gmail.com,True,2,customer360@gmail.com,website,1.0
Sarah,Martínez,+81312345678,US,2020-05-03,True,website,customer4@yahoo.com,True,2,customer4@yahoo.com,"website,erp",2.0
Alex,Garcia,5551234567,APAC,2020-05-02,False,website,customer685@yahoo.com,True,2,customer685@yahoo.com,website,1.0
Müller,Kim,+15551234567,US,2020-05-02,False,website,customer158@company.com,True,2,customer158@company.com,website,1.0
O'Brien,Díaz,5551234567,EU,2020-05-02,False,website,customer241@yahoo.com,True,2,customer241@yahoo.com,website,1.0
Müller,Brown,02079460958,EU,2020-04-22,False,website,customer503@company.com,True,2,customer503@company.com,website,1.0
Alex,Martínez,+15551234567,EU,2020-04-21,False,website,customer728@company.com,True,2,customer728@company.com,website,1.0
Maria,López,5551234567,US,2020-04-20,False,website,customer483@gmail.com,True,2,customer483@gmail.com,website,1.0
Sam,González,+81312345678,APAC,2020-04-20,False,website,customer372@gmail.com,True,2,customer372@gmail.com,"website,erp",2.0
André,Kim,+442079460958,APAC,2020-04-22,False,website,customer643@yahoo.com,True,2,customer643@yahoo.com,website,1.0
John,Díaz,+15551234567,,2020-04-26,False,website,customer142@yahoo.com,True,2,customer142@yahoo.com,website,1.0
John,Smith,02079460958,US,2020-04-25,False,website,customer630@gmail.com,True,2,customer630@gmail.com,"website,erp",2.0
Sarah,Wang,+442079460958,APAC,2020-04-24,False,website,customer204@gmail.com,True,2,customer204@gmail.com,website,1.0
Müller,Johnson,02079460958,EU,2020-04-23,False,website,customer609@gmail.com,True,2,customer609@gmail.com,website,1.0
François,Garcia,02079460958,EU,2020-04-23,False,website,customer156@gmail.com,True,2,customer156@gmail.com,"website,erp",2.0
José,Wang,+15551234567,EU,2020-04-03,False,website,customer740@company.com,True,2,customer740@company.com,website,1.0
José,Jones,+442079460958,EU,2020-04-24,False,website,customer78@gmail.com,True,2,customer78@gmail.com,website,1.0
Jane,Kim,+15551234567,,2020-03-14,False,website,customer320@company.com,True,2,customer320@company.com,website,1.0
O'Brien,López,02079460958,US,2020-03-13,False,website,customer629@company.com,True,2,customer629@company.com,website,1.0
Sarah,Johnson,+442079460958,APAC,2020-03-13,False,website,customer26@company.com,True,2,customer26@company.com,website,1.0
Mike,Jones,+81312345678,US,2020-03-13,False,website,customer631@yahoo.com,True,2,customer631@yahoo.com,website,1.0
Mike,Wang,5551234567,US,2020-03-13,False,website,customer214@yahoo.com,True,2,customer214@yahoo.com,"website,erp",2.0
Maria,Wang,+15551234567,,2020-03-12,False,website,customer294@gmail.com,True,2,customer294@gmail.com,website,1.0
François,Brown,5551234567,EU,2020-03-12,True,website,customer507@gmail.com,True,2,customer507@gmail.com,website,1.0
Léa,Martínez,5551234567,EU,2020-03-15,False,website,customer436@yahoo.com,True,2,customer436@yahoo.com,website,1.0
José,Williams,5551234567,EU,2020-03-18,False,website,customer659@company.com,True,2,customer659@company.com,website,1.0
Léa,Díaz,+81312345678,EU,2020-03-17,False,website,customer543@gmail.com,True,2,customer543@gmail.com,website,1.0
Sarah,Johnson,5551234567,US,2020-03-06,False,website,customer702@gmail.com,True,2,customer702@gmail.com,website,1.0
José,López,5551234567,US,2020-03-04,False,website,customer647@company.com,True,2,customer647@company.com,website,1.0
Alex,Kim,+81312345678,EU,2020-03-04,True,website,customer743@company.com,True,2,customer743@company.com,website,1.0
Müller,Kim,02079460958,US,2020-03-10,False,website,customer745@yahoo.com,True,2,customer745@yahoo.com,"website,erp",2.0
Pat,Brown,+442079460958,EU,2020-03-09,True,website,customer357@gmail.com,True,2,customer357@gmail.com,website,1.0
Sarah,González,+81312345678,EU,2020-03-09,False,website,customer82@yahoo.com,True,2,customer82@yahoo.com,"website,erp",2.0
André,Williams,+15551234567,APAC,2020-03-08,False,website,customer354@gmail.com,True,2,customer354@gmail.com,website,1.0
François,Johnson,02079460958,US,2020-03-29,False,website,customer724@yahoo.com,True,2,customer724@yahoo.com,website,1.0
Léa,Williams,02079460958,US,2020-03-27,True,website,customer623@company.com,True,2,customer623@company.com,website,1.0
José,Kim,5551234567,APAC,2020-03-27,False,website,customer197@company.com,True,2,customer197@company.com,website,1.0
Léa,Brown,+442079460958,APAC,2020-03-30,False,website,customer451@yahoo.com,True,2,customer451@yahoo.com,website,1.0
Müller,Brown,,APAC,2020-04-03,False,website,customer235@yahoo.com,True,2,customer235@yahoo.com,website,1.0
Léa,Jones,5551234567,US,2020-04-02,False,website,customer767@company.com,True,2,customer767@company.com,website,1.0
Léa,Martínez,5551234567,US,2020-04-01,False,website,customer292@yahoo.com,True,2,customer292@yahoo.com,"website,erp",2.0
Müller,Smith,+81312345678,EU,2020-04-01,False,website,customer651@gmail.com,True,2,customer651@gmail.com,"website,erp",2.0
Sam,Martínez,5551234567,EU,2020-03-31,False,website,customer722@company.com,True,2,customer722@company.com,"website,erp",2.0
Sam,Garcia,5551234567,,2020-03-22,False,website,customer590@company.com,True,2,customer590@company.com,website,1.0
John,Wang,+442079460958,EU,2020-03-22,False,website,customer560@company.com,True,2,customer560@company.com,website,1.0
André,Martínez,,EU,2020-03-23,False,website,customer240@gmail.com,True,2,customer240@gmail.com,website,1.0
Sam,López,5551234567,US,2020-03-25,False,website,customer576@gmail.com,True,2,customer576@gmail.com,"website,erp",2.0
Léa,Jones,5551234567,,2020-03-25,False,website,customer632@company.com,True,2,customer632@company.com,website,1.0
Sarah,Kim,+81312345678,APAC,2020-03-23,False,website,customer95@company.com,True,2,customer95@company.com,website,1.0
Alex,López,+15551234567,US,2019-12-01,False,erp,customer481@yahoo.com,True,3,customer481@yahoo.com,erp,1.0
Maria,Brown,5551234567,EU,2019-06-01,False,erp,customer91@yahoo.com,True,3,customer91@yahoo.com,erp,1.0
Sam,Williams,,,2019-02-01,False,erp,customer531@gmail.com,True,3,customer531@gmail.com,erp,1.0
John,Wang,+15551234567,APAC,2019-06-01,False,erp,customer661@yahoo.com,True,3,customer661@yahoo.com,erp,1.0
Sam,Garcia,+81312345678,,,False,erp,customer569@company.com,True,3,customer569@company.com,erp,1.0
Maria,Martínez,02079460958,APAC,,False,erp,customer346@yahoo.com,True,3,customer346@yahoo.com,erp,1.0
José,Díaz,+15551234567,US,2019-08-01,False,erp,customer472@yahoo.com,True,3,customer472@yahoo.com,erp,1.0
O'Brien,Brown,+15551234567,,2019-07-01,False,erp,customer693@gmail.com,True,3,customer693@gmail.com,erp,1.0
Jane,Garcia,5551234567,US,2019-07-01,False,erp,customer308@company.com,True,3,customer308@company.com,erp,1.0
Alex,López,+442079460958,EU,2019-12-01,False,erp,customer17@company.com,True,3,customer17@company.com,erp,1.0
Sam,Kim,5551234567,,,False,erp,customer352@yahoo.com,True,3,customer352@yahoo.com,erp,1.0
Sarah,Wang,,US,2019-07-01,False,erp,customer178@yahoo.com,True,3,customer178@yahoo.com,erp,1.0
Müller,López,5551234567,APAC,2019-07-01,False,erp,customer529@yahoo.com,True,3,customer529@yahoo.com,erp,1.0
Maria,Martínez,,EU,2019-04-01,False,erp,customer185@company.com,True,3,customer185@company.com,erp,1.0
André,López,+442079460958,,,False,erp,customer588@gmail.com,True,3,customer588@gmail.com,erp,1.0
Léa,González,,APAC,2019-06-01,False,erp,customer766@yahoo.com,True,3,customer766@yahoo.com,erp,1.0
Müller,Kim,+442079460958,APAC,2019-08-01,False,erp,customer31@yahoo.com,True,3,customer31@yahoo.com,erp,1.0
John,Johnson,+442079460958,,,False,erp,customer41@company.com,True,3,customer41@company.com,erp,1.0
Maria,González,02079460958,,2019-04-01,False,erp,customer60@gmail.com,True,3,customer60@gmail.com,erp,1.0
Müller,Williams,,EU,2019-09-01,False,erp,customer252@gmail.com,True,3,customer252@gmail.com,erp,1.0
Maria,Smith,+15551234567,,,False,erp,customer606@gmail.com,True,3,customer606@gmail.com,erp,1.0
Alex,Kim,+15551234567,APAC,,False,erp,customer774@gmail.com,True,3,customer774@gmail.com,erp,1.0
Chris,Smith,02079460958,,,False,erp,customer144@gmail.com,True,3,customer144@gmail.com,erp,1.0
Maria,Brown,+15551234567,EU,2019-07-01,False,erp,customer318@gmail.com,True,3,customer318@gmail.com,erp,1.0
Léa,Martínez,+15551234567,,,False,erp,customer696@gmail.com,True,3,customer696@gmail.com,erp,1.0
Jane,Williams,,,,False,erp,customer738@gmail.com,True,3,customer738@gmail.com,erp,1.0
Alex,Garcia,5551234567,US,2019-08-01,False,erp,customer179@company.com,True,3,customer179@company.com,erp,1.0
André,López,+442079460958,,,False,erp,customer723@gmail.com,True,3,customer723@gmail.com,erp,1.0
Pat,Johnson,+81312345678,APAC,,False,erp,customer471@gmail.com,True,3,customer471@gmail.com,erp,1.0
José,Johnson,5551234567,US,2019-04-01,False,erp,customer33@gmail.com,True,3,customer33@gmail.com,erp,1.0
