CustomerEmail,First Name,Last Name,Phone,Region,Registration Date,OptOut
customer737@company.com,Müller,Smith,+81-3-1234-5678,eu,2020-05-04,0
customer14@company.com,John,Kim,5551234567,US,2020-05-04,0
customer735@gmail.com,José,Garcia,invalid-phone,europe,2020-05-05,0
customer572@company.com,Chris,Brown,+81-3-1234-5678,europe,2020-05-05,0
customer121@yahoo.com,Maria,Johnson,020 7946 0958,US,2020-05-05,0
customer276@gmail.com,Chris,Johnson,5551234567,,2020-05-05,0
customer557@company.com,John,Díaz,invalid-phone,N/A,2020-05-05,0
customer452@company.com,André,Williams,5551234567,apac,2020-05-05,0
customer389@company.com,Chris,Smith,+81-3-1234-5678,us,2020-05-06,0
customer293@company.com,Maria,González,invalid-phone,AP,2020-05-06,0
customer573@gmail.com,Müller,Williams,+44 20 7946 0958,united states,2020-05-06,0
customer597@gmail.com,Maria,Johnson,020 7946 0958,Europe,2020-05-06,0
customer445@yahoo.com,Jane,López,invalid-phone,Asia Pacific,2020-05-06,0
customer209@company.com,Müller,Johnson,invalid-phone,us,2020-05-06,0
customer589@yahoo.com,Chris,Smith,invalid-phone,EU,2020-05-07,0
customer713@company.com,John,Garcia,+81-3-1234-5678,EMEA,2020-05-07,0
customer301@yahoo.com,Jane,Johnson,+44 20 7946 0958,USA,2020-05-07,0
customer222@gmail.com,Pat,López,+44 20 7946 0958,US,2020-05-07,0
customer733@yahoo.com,Mike,Martínez,020 7946 0958,EMEA,2020-05-07,0
customer2@company.com,Müller,Brown,+44 20 7946 0958,AP,2020-05-07,0
customer517@yahoo.com,Jane,López,invalid-phone,USA,2020-05-08,1
customer92@company.com,Sarah,Garcia,+1 (555) 123-4567,North America,2020-05-08,1
customer519@gmail.com,Alex,González,,,2020-05-08,0
customer427@yahoo.com,John,Williams,invalid-phone,united states,2020-05-08,0
customer492@gmail.com,Léa,Brown,+44 20 7946 0958,Europe,2020-05-08,0
customer234@gmail.com,François,Smith,+44 20 7946 0958,USA,2020-05-08,0
customer619@yahoo.com,Léa,López,+1 (555) 123-4567,North America,2020-05-09,0
customer160@yahoo.com,François,Brown,+44 20 7946 0958,APAC,2020-05-09,1
customer720@gmail.com,Pat,Smith,+44 20 7946 0958,europe,2020-05-09,0
customer751@yahoo.com,Alex,Díaz,,EU,2020-05-09,1
customer330@gmail.com,John,Garcia,invalid-phone,us,2020-05-09,0
customer332@company.com,Léa,Kim,+81-3-1234-5678,USA,2020-05-09,0
customer49@yahoo.com,Alex,Smith,+81-3-1234-5678,united states,2020-05-10,0
customer522@gmail.com,José,Díaz,+44 20 7946 0958,Asia Pacific,2020-05-10,0
customer667@yahoo.com,Chris,Martínez,+1 (555) 123-4567,europe,2020-05-10,0
customer491@company.com,Léa,González,+1 (555) 123-4567,Europe,2020-05-10,0
customer581@company.com,Sam,González,5551234567,,2020-05-10,0
customer680@company.com,John,Díaz,5551234567,us,2020-05-10,0
customer271@yahoo.com,André,López,+1 (555) 123-4567,united states,2020-05-11,0
customer579@gmail.com,Sarah,Wang,invalid-phone,europe,2020-05-11,0
customer251@company.com,Sarah,González,,North America,2020-05-11,0
customer559@yahoo.com,Chris,González,,eu,2020-05-11,0
customer695@company.com,Léa,Smith,555.123.4567,AP,2020-05-11,1
customer698@company.com,Sam,López,5551234567,Europe,2020-05-11,0
customer89@company.com,Alex,Williams,+81-3-1234-5678,Asia,2020-05-12,0
customer445@yahoo.com,Maria,Brown,020 7946 0958,EMEA,2020-05-12,0
customer331@yahoo.com,Pat,López,+1 (555) 123-4567,US,2020-05-12,0
customer138@gmail.com,Chris,Díaz,555.123.4567,US,2020-05-12,0
customer356@company.com,Alex,Martínez,,Europe,2020-05-12,0
customer600@gmail.com,Léa,Brown,,apac,2020-05-12,0
customer273@gmail.com,Alex,González,,,2020-05-13,0
customer18@gmail.com,José,Kim,5551234567,Asia,2020-05-13,0
customer310@yahoo.com,Léa,Wang,+1 (555) 123-4567,N/A,2020-05-13,1
customer153@gmail.com,Maria,Martínez,+44 20 7946 0958,US,2020-05-13,1
customer389@company.com,O'Brien,Martínez,,North America,2020-05-13,0
customer259@yahoo.com,Pat,Brown,+81-3-1234-5678,Europe,2020-05-13,0
customer619@yahoo.com,Maria,Garcia,5551234567,Asia,2020-05-14,0
customer796@yahoo.com,John,Jones,,US,2020-05-14,0
customer570@gmail.com,André,González,+81-3-1234-5678,EU,2020-05-14,0
customer124@yahoo.com,Mike,Kim,invalid-phone,North America,2020-05-14,0
customer353@company.com,Léa,Brown,555.123.4567,EU,2020-05-14,1
customer272@company.com,John,Jones,+44 20 7946 0958,eu,2020-05-14,1
customer618@gmail.com,Alex,Kim,invalid-phone,AP,2020-05-15,0
customer244@yahoo.com,Chris,Martínez,+1 (555) 123-4567,Asia Pacific,2020-05-15,0
customer449@company.com,John,Martínez,+44 20 7946 0958,AP,2020-05-15,0
customer246@gmail.com,José,Martínez,,Asia Pacific,2020-05-15,0
customer519@gmail.com,Mike,Martínez,,APAC,2020-05-15,0
customer140@company.com,John,Martínez,5551234567,apac,2020-05-15,0
customer361@yahoo.com,Alex,Díaz,+81-3-1234-5678,eu,2020-05-16,1
customer7@yahoo.com,Maria,Smith,020 7946 0958,us,2020-05-16,0
customer477@gmail.com,Alex,Smith,+44 20 7946 0958,N/A,2020-05-16,0
customer351@gmail.com,Sam,Wang,invalid-phone,apac,2020-05-16,0
customer494@company.com,Müller,Brown,555.123.4567,EU,2020-05-16,0
customer605@company.com,Jane,Garcia,,Asia Pacific,2020-05-16,0
customer426@gmail.com,Alex,Johnson,555.123.4567,Europe,2020-05-17,0
customer38@company.com,Mike,Díaz,020 7946 0958,Asia,2020-05-17,0
customer592@yahoo.com,John,Williams,020 7946 0958,EU,2020-05-17,0
customer186@gmail.com,O'Brien,López,+1 (555) 123-4567,eu,2020-05-17,0
customer595@yahoo.com,Mike,Díaz,5551234567,eu,2020-05-17,1
customer599@company.com,Sam,Johnson,+44 20 7946 0958,united states,2020-05-17,0
customer753@gmail.com,John,González,,Europe,2020-05-18,0
customer92@company.com,José,Johnson,+81-3-1234-5678,North America,2020-05-18,0
customer85@yahoo.com,O'Brien,Wang,invalid-phone,EU,2020-05-18,0
customer43@yahoo.com,Alex,Garcia,,us,2020-05-18,0
customer136@yahoo.com,Léa,Kim,+81-3-1234-5678,europe,2020-05-18,1
customer420@gmail.com,O'Brien,Brown,+1 (555) 123-4567,,2020-05-18,1
customer73@yahoo.com,Jane,Garcia,+81-3-1234-5678,eu,2020-05-19,0
customer547@yahoo.com,Pat,Kim,invalid-phone,USA,2020-05-19,0
customer612@gmail.com,Alex,Johnson,+44 20 7946 0958,EU,2020-05-19,0
customer511@yahoo.com,O'Brien,Garcia,+1 (555) 123-4567,USA,2020-05-19,0
customer155@company.com,François,López,+81-3-1234-5678,,2020-05-19,0
customer254@company.com,Sam,Williams,020 7946 0958,Europe,2020-05-19,0
customer170@company.com,Sam,Wang,+1 (555) 123-4567,Asia Pacific,2020-05-20,0
customer727@yahoo.com,Alex,Smith,+1 (555) 123-4567,EMEA,2020-05-20,0
customer169@yahoo.com,Maria,Jones,555.123.4567,Asia,2020-05-20,0
customer763@yahoo.com,Pat,Wang,,,2020-05-20,1
customer321@gmail.com,José,González,+44 20 7946 0958,EU,2020-05-20,0
customer566@company.com,Jane,Garcia,+81-3-1234-5678,AP,2020-05-20,0
customer455@company.com,Pat,Wang,+1 (555) 123-4567,N/A,2020-05-21,0
customer602@company.com,Maria,Garcia,5551234567,EU,2020-05-21,0
customer789@gmail.com,Mike,Jones,+81-3-1234-5678,Asia Pacific,2020-05-21,0
customer612@gmail.com,Sam,Garcia,5551234567,USA,2020-05-21,0
customer154@yahoo.com,Alex,Garcia,020 7946 0958,USA,2020-05-21,1
customer348@gmail.com,Müller,Díaz,invalid-phone,US,2020-05-21,0
customer450@gmail.com,Pat,Brown,invalid-phone,eu,2020-05-22,0
customer652@yahoo.com,Alex,Brown,+81-3-1234-5678,EMEA,2020-05-22,0
customer172@yahoo.com,François,González,invalid-phone,,2020-05-22,0
customer9@gmail.com,Alex,Martínez,,us,2020-05-22,0
customer739@yahoo.com,André,Jones,555.123.4567,Asia,2020-05-22,1
customer264@gmail.com,John,Johnson,+81-3-1234-5678,us,2020-05-22,0
customer437@company.com,Jane,Martínez,+81-3-1234-5678,EMEA,2020-05-23,0
customer759@gmail.com,Mike,González,555.123.4567,EMEA,2020-05-23,0
customer246@gmail.com,Pat,López,,eu,2020-05-23,0
customer666@gmail.com,Mike,Johnson,+81-3-1234-5678,europe,2020-05-23,1
customer545@company.com,Alex,Jones,020 7946 0958,N/A,2020-05-23,1
customer498@gmail.com,Chris,Johnson,020 7946 0958,AP,2020-05-23,0
customer128@company.com,Sarah,López,555.123.4567,Asia,2020-05-24,0
customer671@company.com,Pat,González,+81-3-1234-5678,Europe,2020-05-24,0
customer600@gmail.com,Jane,Smith,555.123.4567,AP,2020-05-24,0
customer604@yahoo.com,Mike,Díaz,invalid-phone,Asia Pacific,2020-05-24,1
customer326@company.com,John,Garcia,invalid-phone,us,2020-05-24,0
customer752@company.com,André,González,+81-3-1234-5678,,2020-05-24,0
customer403@yahoo.com,Sam,Wang,555.123.4567,US,2020-05-25,0
customer628@yahoo.com,Pat,Williams,+44 20 7946 0958,AP,2020-05-25,0
customer605@company.com,Jane,Jones,020 7946 0958,EMEA,2020-05-25,0
customer674@company.com,Jane,Garcia,+44 20 7946 0958,Europe,2020-05-25,0
customer610@yahoo.com,Léa,López,020 7946 0958,europe,2020-05-25,0
customer624@gmail.com,François,Brown,invalid-phone,APAC,2020-05-25,0
customer358@yahoo.com,Mike,Williams,invalid-phone,North America,2020-05-26,0
customer602@company.com,Mike,Smith,5551234567,us,2020-05-26,0
customer717@gmail.com,François,Jones,+81-3-1234-5678,united states,2020-05-26,0
customer16@yahoo.com,Müller,Williams,+81-3-1234-5678,eu,2020-05-26,0
customer273@gmail.com,Maria,Garcia,555.123.4567,,2020-05-26,0
customer684@gmail.com,François,López,+44 20 7946 0958,EU,2020-05-26,1
customer115@yahoo.com,Maria,Martínez,555.123.4567,apac,2020-05-27,0
customer692@company.com,Léa,Johnson,invalid-phone,AP,2020-05-27,0
customer90@gmail.com,Müller,Díaz,+81-3-1234-5678,europe,2020-05-27,0
customer81@gmail.com,José,Martínez,+44 20 7946 0958,APAC,2020-05-27,0
customer323@company.com,Alex,López,5551234567,Europe,2020-05-27,0
customer113@company.com,André,Brown,5551234567,united states,2020-05-27,0
customer768@gmail.com,Sam,Johnson,+1 (555) 123-4567,EMEA,2020-05-28,0
customer57@gmail.com,Léa,González,+1 (555) 123-4567,N/A,2020-05-28,0
customer153@gmail.com,John,Martínez,,EU,2020-05-28,0
customer403@yahoo.com,John,Williams,020 7946 0958,us,2020-05-28,0
customer627@gmail.com,André,Wang,+1 (555) 123-4567,USA,2020-05-28,0
customer265@yahoo.com,Alex,Johnson,555.123.4567,EMEA,2020-05-28,0
customer314@company.com,François,Brown,020 7946 0958,North America,2020-05-29,0
customer714@gmail.com,Sarah,Johnson,555.123.4567,apac,2020-05-29,0
customer40@yahoo.com,Jane,Smith,invalid-phone,,2020-05-29,0
customer104@company.com,Sarah,Garcia,+1 (555) 123-4567,apac,2020-05-29,1
customer192@gmail.com,John,Jones,+44 20 7946 0958,US,2020-05-29,0
customer400@yahoo.com,Sam,Brown,+81-3-1234-5678,USA,2020-05-29,0
customer277@yahoo.com,Sam,Martínez,020 7946 0958,,2020-05-30,0
customer353@company.com,José,Martínez,555.123.4567,us,2020-05-30,0
customer748@yahoo.com,Sam,Garcia,+44 20 7946 0958,europe,2020-05-30,0
customer732@gmail.com,Jane,Martínez,+81-3-1234-5678,Asia Pacific,2020-05-30,0
customer579@gmail.com,Sam,Brown,+44 20 7946 0958,Europe,2020-05-30,0
customer708@gmail.com,André,Williams,,AP,2020-05-30,1
customer255@gmail.com,Léa,Johnson,+1 (555) 123-4567,apac,2020-05-31,0
customer650@company.com,Alex,Brown,,united states,2020-05-31,0
customer660@gmail.com,Müller,Jones,invalid-phone,eu,2020-05-31,0
customer98@company.com,Sam,Johnson,,apac,2020-05-31,0
customer587@company.com,John,Jones,+81-3-1234-5678,USA,2020-05-31,0
customer281@company.com,Alex,Kim,+44 20 7946 0958,US,2020-05-31,0
customer402@gmail.com,Müller,González,invalid-phone,Europe,2020-06-01,0
customer108@gmail.com,O'Brien,Garcia,+81-3-1234-5678,us,2020-06-01,1
customer699@gmail.com,Sam,Brown,+1 (555) 123-4567,EMEA,2020-06-01,0
customer198@gmail.com,John,Wang,+1 (555) 123-4567,APAC,2020-06-01,0
customer302@company.com,Pat,Johnson,+44 20 7946 0958,Europe,2020-06-01,1
customer326@company.com,André,Garcia,,EMEA,2020-06-01,0
customer153@gmail.com,José,Smith,,united states,2020-06-02,0
customer551@company.com,Alex,Wang,5551234567,united states,2020-06-02,1
customer644@company.com,John,Jones,+81-3-1234-5678,Asia Pacific,2020-06-02,0
customer404@company.com,Alex,Smith,,USA,2020-06-02,1
customer461@company.com,Müller,Williams,5551234567,N/A,2020-06-02,0
customer131@company.com,Mike,Martínez,+44 20 7946 0958,eu,2020-06-02,0
customer790@yahoo.com,Sarah,Kim,invalid-phone,apac,2020-06-03,1
customer83@company.com,Léa,Wang,020 7946 0958,,2020-06-03,0
customer398@company.com,Sam,González,+81-3-1234-5678,,2020-06-03,0
customer753@gmail.com,O'Brien,Martínez,,eu,2020-06-03,0
customer627@gmail.com,André,Brown,5551234567,us,2020-06-03,1
customer108@gmail.com,Sarah,Díaz,+81-3-1234-5678,,2020-06-03,0
customer220@yahoo.com,John,Brown,+44 20 7946 0958,,2020-06-04,0
customer552@gmail.com,Alex,Wang,,europe,2020-06-04,0
customer367@yahoo.com,Léa,Martínez,+1 (555) 123-4567,AP,2020-06-04,0
customer146@company.com,José,Smith,+44 20 7946 0958,europe,2020-06-04,0
customer111@gmail.com,Alex,Smith,,EMEA,2020-06-04,0
customer614@company.com,Maria,Garcia,invalid-phone,Asia,2020-06-04,0
customer557@company.com,Jane,López,+1 (555) 123-4567,North America,2020-06-05,0
customer493@yahoo.com,Maria,Johnson,+81-3-1234-5678,Asia,2020-06-05,0
customer504@gmail.com,François,Díaz,+81-3-1234-5678,AP,2020-06-05,0
customer474@gmail.com,Jane,López,555.123.4567,Asia Pacific,2020-06-05,0
customer270@gmail.com,Jane,Martínez,,eu,2020-06-05,1
customer420@gmail.com,Chris,Jones,invalid-phone,EMEA,2020-06-05,0
customer706@yahoo.com,Müller,Johnson,invalid-phone,united states,2020-06-06,0
customer366@gmail.com,Alex,Jones,invalid-phone,APAC,2020-06-06,0
customer279@gmail.com,Mike,Kim,020 7946 0958,USA,2020-06-06,0
customer282@gmail.com,Pat,Wang,020 7946 0958,Europe,2020-06-06,0
customer39@gmail.com,Mike,Garcia,020 7946 0958,N/A,2020-06-06,0
customer188@company.com,Sarah,Wang,+44 20 7946 0958,united states,2020-06-06,0
customer163@yahoo.com,Sam,Williams,555.123.4567,eu,2020-06-07,1
customer535@yahoo.com,Müller,Johnson,+1 (555) 123-4567,us,2020-06-07,0
customer535@yahoo.com,O'Brien,Williams,+81-3-1234-5678,us,2020-06-07,0
customer3@gmail.com,Sam,Martínez,,US,2020-06-07,0
customer289@yahoo.com,José,Smith,+44 20 7946 0958,europe,2020-06-07,1
customer432@gmail.com,Sarah,Williams,+81-3-1234-5678,united states,2020-06-07,0
customer470@company.com,Jane,Williams,invalid-phone,AP,2020-06-08,0
customer180@gmail.com,Sarah,Williams,555.123.4567,eu,2020-06-08,0
customer247@yahoo.com,Sam,Williams,5551234567,US,2020-06-08,0
customer627@gmail.com,François,González,+1 (555) 123-4567,Asia Pacific,2020-06-08,0
customer278@company.com,Maria,Kim,+81-3-1234-5678,Asia Pacific,2020-06-08,0
customer580@yahoo.com,Léa,Jones,555.123.4567,Asia,2020-06-08,1
customer253@yahoo.com,Sarah,Williams,+44 20 7946 0958,united states,2020-06-09,1
customer180@gmail.com,François,Wang,invalid-phone,us,2020-06-09,0
customer680@company.com,Maria,Johnson,555.123.4567,N/A,2020-06-09,1
customer508@yahoo.com,Chris,Kim,+81-3-1234-5678,,2020-06-09,0
customer760@yahoo.com,André,Wang,+81-3-1234-5678,USA,2020-06-09,0
customer699@gmail.com,Jane,Garcia,5551234567,AP,2020-06-09,0
customer565@yahoo.com,Maria,Smith,555.123.4567,united states,2020-06-10,0
customer325@yahoo.com,José,Smith,020 7946 0958,,2020-06-10,0
customer356@company.com,Léa,Williams,+44 20 7946 0958,US,2020-06-10,0
customer649@yahoo.com,François,Martínez,5551234567,Europe,2020-06-10,0
customer679@yahoo.com,Maria,Brown,555.123.4567,apac,2020-06-10,0
customer390@gmail.com,Pat,Brown,,europe,2020-06-10,0
customer614@company.com,Pat,Johnson,+81-3-1234-5678,APAC,2020-06-11,0
customer84@gmail.com,Pat,Brown,,AP,2020-06-11,0
customer316@yahoo.com,José,Martínez,020 7946 0958,europe,2020-06-11,0
customer211@yahoo.com,Alex,Kim,,united states,2020-06-11,1
customer514@yahoo.com,Pat,Martínez,5551234567,EMEA,2020-06-11,0
customer383@company.com,Müller,López,+44 20 7946 0958,Asia Pacific,2020-06-11,0
customer690@gmail.com,Mike,Martínez,020 7946 0958,,2020-06-12,1
customer341@company.com,André,Jones,+44 20 7946 0958,apac,2020-06-12,0
customer37@yahoo.com,Mike,Brown,555.123.4567,eu,2020-06-12,0
customer510@gmail.com,François,Williams,+44 20 7946 0958,EU,2020-06-12,0
customer419@company.com,Maria,Brown,+1 (555) 123-4567,united states,2020-06-12,0
customer750@gmail.com,John,López,020 7946 0958,apac,2020-06-12,0
customer168@gmail.com,Mike,Williams,+44 20 7946 0958,us,2020-06-13,0
customer342@gmail.com,Chris,Brown,+1 (555) 123-4567,N/A,2020-06-13,0
customer305@company.com,Chris,López,+81-3-1234-5678,US,2020-06-13,0
customer541@yahoo.com,O'Brien,Kim,5551234567,USA,2020-06-13,0
customer701@company.com,Alex,González,555.123.4567,EU,2020-06-13,0
customer536@company.com,Jane,López,,APAC,2020-06-13,0
customer111@gmail.com,André,Williams,+1 (555) 123-4567,EU,2020-06-14,0
customer410@company.com,Alex,Williams,5551234567,apac,2020-06-14,0
customer205@yahoo.com,Müller,Wang,+44 20 7946 0958,united states,2020-06-14,0
customer184@yahoo.com,John,Johnson,+1 (555) 123-4567,us,2020-06-14,0
customer381@gmail.com,Maria,González,020 7946 0958,Asia Pacific,2020-06-14,0
customer495@gmail.com,Alex,Jones,,europe,2020-06-14,0
customer378@gmail.com,Müller,González,+44 20 7946 0958,Europe,2020-06-15,0
customer46@yahoo.com,Jane,Kim,020 7946 0958,europe,2020-06-15,0
customer739@yahoo.com,Müller,Jones,invalid-phone,US,2020-06-15,1
customer550@yahoo.com,José,Smith,,eu,2020-06-15,0
test0@test.shopstream.com,Test,Account,,US,2023-01-01,0
test1@test.shopstream.com,Test,Account,,US,2023-01-01,0
test2@test.shopstream.com,Test,Account,,US,2023-01-01,0
test3@test.shopstream.com,Test,Account,,US,2023-01-01,0
test4@test.shopstream.com,Test,Account,,US,2023-01-01,0
test5@test.shopstream.com,Test,Account,,US,2023-01-01,0
test6@test.shopstream.com,Test,Account,,US,2023-01-01,0
test7@test.shopstream.com,Test,Account,,US,2023-01-01,0
test8@test.shopstream.com,Test,Account,,US,2023-01-01,0
test9@test.shopstream.com,Test,Account,,US,2023-01-01,0
test10@test.shopstream.com,Test,Account,,US,2023-01-01,0
test11@test.shopstream.com,Test,Account,,US,2023-01-01,0
test12@test.shopstream.com,Test,Account,,US,2023-01-01,0
test13@test.shopstream.com,Test,Account,,US,2023-01-01,0
test14@test.shopstream.com,Test,Account,,US,2023-01-01,0
test15@test.shopstream.com,Test,Account,,US,2023-01-01,0
test16@test.shopstream.com,Test,Account,,US,2023-01-01,0
test17@test.shopstream.com,Test,Account,,US,2023-01-01,0
test18@test.shopstream.com,Test,Account,,US,2023-01-01,0
test19@test.shopstream.com,Test,Account,,US,2023-01-01,0
